,time_stamp,Acceleration,Gravity,Lidar,Pixel,Velocity,Magnetic,Position,Orientation,Perception,Speed,Behavior
7008,2011-10-20 00:00:00,0.18388312707600002,-25.547384492800003,-8.82165315219,298.859740757,-250.105093659,-17.6964969224,-1.0853475829399999,41.1077631192,174.79851948599998,299.847965145,walk
7010,2011-10-20 02:00:00,1.18904330475,-21.2549666533,-10.3363969491,319.503107823,-242.711476697,22.5038904317,1.12329308324,10.2478454503,-88.8241504493,300.64317243799997,run
7011,2011-10-20 03:00:00,4.154847772219999,-19.666421183900002,-8.81096656349,291.587809229,-201.84055631799998,6.91179619733,-0.795871433715,42.5693762503,-141.951369743,301.148207279,run
7012,2011-10-20 04:00:00,3.21812678241,-11.176812531,-9.31625883654,326.037289797,-159.173163234,74.46273944100001,1.4191142415,53.9496868921,31.8793303451,300.74388033099996,wait
7013,2011-10-20 05:00:00,2.38284308227,-0.343129129832,-4.05678368456,291.43650487900004,-355.648626312,20.566586391199998,-0.469433409563,58.26241790939999,49.825077203599996,300.719134825,run
7014,2011-10-20 06:00:00,3.54403334965,-5.77906028209,-6.67524077295,302.511118859,-175.695533233,-23.0100219708,0.456465792242,19.60764012,39.9711189117,301.177665548,run
7015,2011-10-20 07:00:00,0.49691807353100004,-18.5862633572,-1.82028959284,305.124344306,-242.662012349,-9.677609532089999,-0.643428343757,60.6132878666,46.0234253203,300.500936712,wait
7016,2011-10-20 08:00:00,3.7848911645300003,-23.9712739407,-2.6074973454499997,303.113697849,-285.668260974,-10.5885618795,0.891033337852,63.3630683978,66.9466989682,301.429532779,run
7017,2011-10-20 09:00:00,1.49296057778,-8.89326051357,-5.69779191376,309.606911857,-224.34255639,0.854888904823,1.26790277943,20.395990473,-112.403313179,300.405609472,walk
7018,2011-10-20 10:00:00,2.51386850415,-2.3806998338900005,-4.52540867232,302.235137156,-247.141349523,-1.03131060719,-0.927210378111,53.6963930518,67.4505402863,300.911089335,run
7019,2011-10-20 11:00:00,0.470888321377,-3.33345044371,-0.724701621586,322.365126878,-136.444173447,18.7054580212,1.25065211951,32.3381897407,228.272590032,300.449131546,run
7020,2011-10-20 12:00:00,4.07277719409,-2.7035985884400002,-4.43821821541,310.202107232,-169.52356904200002,-0.553409105195,0.563700298828,49.41318221270001,37.240888306500004,301.498839759,walk
7021,2011-10-20 13:00:00,2.55233394533,-2.58180395962,-8.74547509398,340.721763336,-326.032913302,-15.6648439701,1.4578946407700002,34.3208447922,-3.9513161461300004,301.089086366,walk
7022,2011-10-20 14:00:00,2.2098545273299997,-5.95186870355,-7.25000788957,283.505920924,-235.245313916,12.9029128327,-1.09840520167,33.9914920248,-38.8274982241,301.49657989400004,wait
7023,2011-10-20 15:00:00,0.674457598134,-25.7017432265,-10.6996772215,297.549630541,-357.473419119,29.931348820300002,-0.6879723964910001,62.42152407060001,194.438873743,299.978814526,walk
7025,2011-10-20 17:00:00,1.7615493050599997,-18.487514634500002,-9.247359540389999,304.016531374,-448.81750539,-1.60016674137,0.7186503394600001,39.0838969026,48.8434194821,300.59179224,walk
7027,2011-10-20 19:00:00,3.81228547748,-28.308956957600003,-3.9508274866199993,337.43141001099997,-251.524526893,10.9283281009,0.919285035496,24.719597454299997,-109.387433354,301.324227978,run
7029,2011-10-20 21:00:00,1.29529776906,-31.0531067477,-0.824823420735,305.27036536400004,-240.554330913,-6.78133688439,-1.13520577609,39.74341387,66.0963329121,300.36444233099996,walk
7030,2011-10-20 22:00:00,3.38957081431,-33.1365541675,-4.41756671133,302.528343243,-248.878450876,-3.1784084962400003,0.573018616502,33.731436082600005,109.29826241299999,300.82477433400004,wait
7031,2011-10-20 23:00:00,1.6804993532899999,-5.788755913130001,-8.351874603919999,308.778605616,-208.10764165900002,5.44428068462,0.241735931235,37.191774679699996,58.6736576937,300.56343374799997,walk
7032,2011-10-21 00:00:00,3.75062689516,-23.321777064000003,-10.776855731800001,305.745146325,-228.98034652400003,-38.2329607994,-0.404252610919,4.78569383569,62.4483043763,300.856520286,walk
7033,2011-10-21 01:00:00,2.78489134295,-10.6955335064,-2.04665717635,323.20864562400004,-346.781541766,54.4406989396,1.36791549091,62.2741064355,90.1901030576,301.375678501,wait
7035,2011-10-21 03:00:00,2.85290995789,-3.9116404780000003,-9.336671314450001,298.379104713,-246.81435942,-43.4994040508,-0.9620768135079999,43.843325413100004,40.8967651613,300.531631343,run
7036,2011-10-21 04:00:00,4.44699614452,-26.789668533,-2.17664544896,302.946373343,-281.820678602,37.315038619,-1.20795810168,14.082985468599999,-44.4525188439,301.68445538599997,walk
7037,2011-10-21 05:00:00,1.1373928739799999,-29.399372097399997,-11.1255344725,317.664020907,-354.538890876,3.8416230435800003,1.10996627462,33.0002696082,151.615097487,300.249348913,wait
7038,2011-10-21 06:00:00,3.9698994999,-27.1629318018,-3.54172186042,308.99693221,-322.224627392,50.2914973689,0.527357290342,54.474531970600005,-121.823720763,301.61116298400003,run
7039,2011-10-21 07:00:00,0.169733083486,-27.395426050500003,-9.26915765645,305.86681545700003,-307.278335217,9.534271646139999,0.649607958634,16.7439213519,-199.10960974,300.23661509,run
7040,2011-10-21 08:00:00,0.38633632854,-0.650872886553,-1.67265732274,281.343164693,-209.03087419,-22.1889924262,-1.3646825951700001,35.9908557256,54.2355635753,300.88277710299997,run
7044,2011-10-21 12:00:00,3.89841744299,-8.39985736116,-3.87112712155,283.44437917700003,-157.308544684,-8.58583048505,-0.513201144739,27.2675009912,-23.0752987713,301.425783921,run
7045,2011-10-21 13:00:00,3.71832788525,-32.7236293412,-7.954036219550001,299.571121098,-226.555261208,1.8748354227700001,-0.5430271857760001,38.606556565,95.8211008029,301.156205935,run
7047,2011-10-21 15:00:00,2.4502428379,-24.4688352006,-11.1285876647,290.237208217,-295.561348095,-30.371294259299997,-0.9753561940150001,54.8557522934,-68.73888404680001,300.451178333,wait
7048,2011-10-21 16:00:00,2.9055533281800003,-4.36623402384,-11.149384599400001,297.28770132,-283.797513215,-11.9982576051,0.35716173238399995,10.1926780967,-144.946934014,301.02506918,walk
7049,2011-10-21 17:00:00,2.98313183807,-9.98574717707,-0.34408970430299995,325.453247825,-379.837571914,8.2188964002,1.2823657929799999,34.9718585527,-34.573657782800005,300.822025232,wait
7050,2011-10-21 18:00:00,4.49013185965,-3.3150211396900002,-5.14715927197,296.91202775,-267.916043553,-19.2534817146,-0.323537830356,34.8990479247,115.315054843,300.924180593,walk
7051,2011-10-21 19:00:00,0.604173420269,-33.0758545082,-2.47573223097,316.46060664099997,-266.767070427,-1.02302461592,1.3626931468,4.70446353264,-96.318022714,299.742268381,run
7053,2011-10-21 21:00:00,4.977610131880001,-31.6075395975,-9.56505002714,294.94187549099996,-151.358149913,-19.9983800704,-1.34963381849,35.0826133555,63.387478896800005,301.52689692,wait
7054,2011-10-21 22:00:00,2.40714758255,-34.5585243641,-8.72621823675,301.81954455700003,-331.228653511,-0.642631280708,-1.22119518721,6.63082864676,117.249637915,300.848851174,run
7055,2011-10-21 23:00:00,4.18906376951,-19.9303708948,-0.09296085746539999,303.002569781,-219.079194454,-17.7824172776,-0.554756239569,53.3660140265,-97.4541363581,301.12789764,wait
7057,2011-10-22 01:00:00,3.32187472009,-12.3676828676,-7.0035817825199995,311.189079972,-300.870844892,4.22405629625,1.0588437689399999,46.747208532600006,105.50670300700001,300.688914264,wait
7058,2011-10-22 02:00:00,1.3623069608,-28.6652147095,-4.20574939804,290.147648223,-314.058745057,8.02956071629,-0.46035864964199996,2.9059276592799996,13.115126151099998,300.2876227,wait
7059,2011-10-22 03:00:00,4.1546662417,-1.1839803899899999,-3.15629974884,306.277539707,-157.514104795,18.119969888900002,-0.0127620772915,30.9936429514,59.026410641700004,301.224627931,run
7060,2011-10-22 04:00:00,1.22233146401,-26.4172409984,-7.79048808834,303.90981299599997,-130.289091511,34.007469099299996,0.451534692646,50.1518460225,-72.1622975643,300.675196459,walk
7061,2011-10-22 05:00:00,3.366812197,-25.6173808637,-3.15137027274,289.131644448,-344.020567066,-2.45137089143,-1.21253698666,17.7719454075,-13.834711231500002,300.933996896,wait
7062,2011-10-22 06:00:00,0.44065034156099997,-11.0677999801,-1.8481686557900003,296.54226993099996,-277.26836154299997,-2.8628852658899997,0.196897959668,6.120855186669999,-75.9664815188,299.881486285,walk
7064,2011-10-22 08:00:00,2.36173106338,-29.9209185742,-8.06241501638,291.408770865,-241.128961482,-9.83139932617,-0.0068799540168900004,11.185140645,61.3297695975,300.820826498,run
7065,2011-10-22 09:00:00,4.69497565229,-28.1394767783,-9.63748739614,309.012336156,-260.942597333,-6.19605590054,1.11998268536,47.8890899865,152.732301916,301.661694193,wait
7066,2011-10-22 10:00:00,1.6278740972,-2.20920238993,-5.806132235210001,307.899215058,-333.148113456,-9.52834984869,0.773330952934,37.2330332283,13.8201698829,300.667955549,walk
7067,2011-10-22 11:00:00,1.6107650935100002,-29.1632282767,-3.0077679934599995,307.946348872,-175.666243015,-63.9864760113,-0.9018406898000001,6.545413388919999,-52.3022523463,300.206686497,walk
7068,2011-10-22 12:00:00,0.260153618952,-25.0765660316,-5.6475554391600005,302.15349214400004,-322.770672958,-7.1194693324800005,-0.664577693851,43.6918071816,75.4801458616,300.215018871,walk
7070,2011-10-22 14:00:00,3.6087033059699993,-22.3077934554,-6.979768514730001,294.94463215400003,-246.40851718,25.9405583093,-0.219340745832,57.1398026438,228.116666314,301.409999718,wait
7072,2011-10-22 16:00:00,2.18574305609,-16.3524968916,-0.9492627446100002,296.392986515,-338.95804239299997,-14.5620195623,-0.326046896013,6.8362290221399995,27.973876838699997,300.443232012,wait
7073,2011-10-22 17:00:00,0.5475833106870001,-17.291285084600002,-4.22824437556,288.171171888,-320.665667815,11.160081112,-0.7673481801369999,31.091563658600002,20.2674018302,300.248752158,run
7075,2011-10-22 19:00:00,4.40384453243,-16.1365683271,-1.39268974179,330.284332802,-186.59235483400002,11.2832408023,1.47293538419,58.158072748500004,40.2875677306,301.248357328,run
7076,2011-10-22 20:00:00,3.2612782182099997,-1.54912693873,-7.70304843734,308.778191043,-328.498388848,26.6325486781,-0.607949114029,48.0310726515,32.1411224003,300.980415842,wait
7077,2011-10-22 21:00:00,4.57748383472,-30.777501423,-2.1983875462799998,291.5578514,-298.03417532599997,-10.9007757244,0.0810035254977,43.229308709499996,-56.9652405613,301.726812786,wait
7078,2011-10-22 22:00:00,4.4029845096599995,-10.2519660193,-6.50696546017,295.846630496,-178.44752061900002,-26.9661531822,-0.8802090935529999,6.39401881518,105.91807844,301.233512499,walk
7080,2011-10-23 00:00:00,3.35170199951,-22.3851499464,-4.34750479864,299.620975022,-186.011029954,3.9311791257,-1.19274286759,14.173172743299999,-111.622771126,300.983950276,wait
7081,2011-10-23 01:00:00,3.72532945505,-15.1247941978,-11.1679565909,309.786097579,-127.750131886,-3.7278669315099995,0.188986539877,54.2243344759,-8.07729863837,300.856584242,walk
7082,2011-10-23 02:00:00,2.11106076664,-2.9637181856800003,-5.4432083264,275.178543935,-345.76803415,-2.03341503252,-0.8039820681730001,31.0907909124,137.92494872700001,300.92870347400003,wait
7083,2011-10-23 03:00:00,0.769589828259,-21.886906351999997,-10.6643352465,312.852186911,-249.38175014799998,-30.09510559,-0.7813976904629999,6.88662077765,124.65636620000001,300.373381206,walk
7084,2011-10-23 04:00:00,1.42041307584,-14.303901093499999,-0.37834804843099995,303.586662913,-277.832983321,-18.9285581506,0.511038796627,24.8045746802,-6.0505821519800005,300.38253841799997,walk
7085,2011-10-23 05:00:00,2.7423856806,-16.708445950399998,-1.43701128808,303.000138685,-439.09999163099997,45.883465012100004,0.506693512051,31.2509572248,-92.69918354209999,301.08705195,run
7086,2011-10-23 06:00:00,1.27867931797,-2.7683999981200005,-2.87109136272,293.721822293,-255.314159578,10.7928820325,-0.8518979862630001,21.329080417100002,-38.9647963173,300.237105913,walk
7087,2011-10-23 07:00:00,4.458673983030001,-31.57571808,-4.57598234624,307.29136432900003,-190.028454905,-38.1241249671,-0.0336777874284,50.7691089733,84.8100715489,301.653416787,run
7088,2011-10-23 08:00:00,2.90375181924,-20.0254297203,-3.45805221004,305.414064914,-205.28570735099999,75.4853155629,-0.716428014014,16.464897647,71.7108655814,301.21673563900004,run
7089,2011-10-23 09:00:00,3.59336805134,-33.1624687412,-8.55728602802,296.595085915,-326.182312711,-20.2378591453,-1.32795385892,61.3429707945,89.0825137833,301.149766027,wait
7091,2011-10-23 11:00:00,4.48281410272,-10.525582715599999,-0.053642082191,315.866738275,-198.576132957,43.825895028000005,-0.479507267187,55.4345622121,-164.991795027,301.25947187,wait
7092,2011-10-23 12:00:00,4.78804621714,-17.6505282256,-6.383309350169999,297.477494111,-220.920148103,-3.18250332514,0.41683279326899997,0.0192985232448,24.6344403124,301.846319655,run
7093,2011-10-23 13:00:00,3.1375417505,-17.9322942002,-6.26280975363,291.651969192,-237.757363614,19.5712099708,-1.1872193127600001,35.6216870532,-179.750406218,300.804104203,walk
7094,2011-10-23 14:00:00,4.99490287207,-31.221147578000004,-0.9805904251469999,296.973051064,-155.085041662,6.190771284909999,-1.41147733468,36.295306053800005,226.69033974400003,301.676513562,walk
7095,2011-10-23 15:00:00,3.9525368908800007,-19.3177600804,-8.11001144145,314.64916871599996,-188.744132888,59.0919090091,0.855278045968,46.497461100699994,-40.6083315742,301.138269263,wait
7097,2011-10-23 17:00:00,4.952752647880001,-4.30301738269,-8.03336677108,310.381489988,-161.339816848,5.92951422629,-0.30674901059799997,26.345271999999998,146.78844537700002,301.267036883,walk
7098,2011-10-23 18:00:00,4.00752806753,-3.61219063995,-0.224808845733,296.318969518,-274.053029792,-4.85167036479,-0.8299627868009999,37.2783914662,52.0274675994,301.373729605,run
7100,2011-10-23 20:00:00,0.15948631329500002,-6.5857666767900005,-10.685208169700001,302.58058906400004,-230.96811368,-45.6261366668,-0.436974576321,40.5316190417,25.7884032671,299.836756961,run
7101,2011-10-23 21:00:00,4.76404897587,-33.6227528147,-9.66516813252,302.54014832,-212.090559698,46.444403882399996,1.1562131583,3.13607156367,85.80458637390001,301.423798016,wait
7102,2011-10-23 22:00:00,2.78416003565,-34.0118521965,-4.69512638725,315.91052724,-180.864773978,7.26682410133,1.22858043153,16.698821998099998,-207.942168685,300.711460708,run
7105,2011-10-24 01:00:00,3.19519160297,-3.86856625274,-3.97734746135,309.091252239,-259.924998747,26.3680218469,1.00406710737,35.188795704899995,7.30372222892,301.036348082,wait
7106,2011-10-24 02:00:00,2.50051835907,-3.0357805650700005,-9.889412612989998,323.866797904,-418.14774606199995,-15.3178654708,0.12926329444499998,35.1790341329,72.5270379604,300.763833326,wait
7107,2011-10-24 03:00:00,4.02147477542,-7.13016728405,-8.58158089005,297.781210865,-224.01125540900003,32.0421682204,-0.293163307238,7.338322978260001,-60.4373779165,301.060586371,wait
7110,2011-10-24 06:00:00,2.043400652,-20.150468929000002,-4.2166836039,288.907210582,-226.96624515099998,-4.28545214485,-1.4676369616299998,34.740957373200004,17.700889362799998,300.80902387599997,walk
7111,2011-10-24 07:00:00,2.75884349282,-7.592463886639999,-1.60139624829,305.058709308,-191.41718144599997,-34.7912349545,-1.41312165764,39.3663022383,23.3930093171,300.933035225,wait
7112,2011-10-24 08:00:00,1.7923172356400001,-3.7681858872900005,-8.63746339504,290.927102758,-307.332038973,-23.1538324502,0.553441309936,53.6039624186,-115.760731674,300.507283855,walk
7113,2011-10-24 09:00:00,4.9968768492,-16.3529174773,-8.84537704007,302.268506784,-192.515832205,0.780006899451,-1.1321769883200001,12.4636748994,-163.06226982799998,301.509109213,walk
7114,2011-10-24 10:00:00,2.2516192285799996,-15.8404233994,-7.711753739389999,303.74160579200003,-194.562579077,-15.5592762202,0.650612097919,10.9220369101,-13.4176720848,300.438594277,run
7115,2011-10-24 11:00:00,1.72911854509,-30.2668394321,-0.506963204963,300.852161288,-251.596382958,-34.1422388421,0.387475672501,61.6013594748,24.1304382721,300.54481639700003,walk
7116,2011-10-24 12:00:00,0.948628065521,-16.0385368056,-8.065548557389999,291.196071695,-289.113109285,-2.24726693812,-0.148639637239,51.2027059045,-105.069225582,300.432056692,wait
7117,2011-10-24 13:00:00,4.61763837821,-33.4568858925,-6.97199575132,304.608902711,-335.327655649,-6.73185910743,-0.45516537026799997,43.5786995704,-41.2934429691,301.298031498,run
7119,2011-10-24 15:00:00,2.20171873312,-2.1718114611200003,-7.57714524414,286.784782839,-286.285280912,38.369099875500005,-1.33980029615,45.246581307700005,95.54130704559999,300.922339735,walk
7120,2011-10-24 16:00:00,3.4310027320999996,-26.7293232712,-4.25409547581,307.26797896200003,-285.559396715,-39.8611645606,0.9673486716769999,60.2829287791,-93.36869117209999,300.423432024,wait
7121,2011-10-24 17:00:00,0.712027756458,-0.438469650673,-3.9753187824800005,311.95211597900004,-254.404153603,41.5311061288,-0.593777348147,1.17778098229,-33.5085624077,300.45902382400004,wait
7124,2011-10-24 20:00:00,1.09049808964,-6.8274535159,-11.0686800087,322.77917033200004,-258.28652893599997,13.2676168843,1.31611527874,23.537680832800003,55.5031988895,300.22110635,walk
7125,2011-10-24 21:00:00,0.385976435799,-22.907647074899998,-9.31016838535,286.889674742,-298.726652697,-44.1937859137,0.1888168079,39.3602307974,-157.028091405,299.854882815,walk
7129,2011-10-25 01:00:00,4.39216636143,-19.57751862,-10.1082573683,305.457142882,-271.044705275,51.5804909433,-1.286827923,50.2752984114,35.693840603000005,301.33573248700003,wait
7130,2011-10-25 02:00:00,1.76624207898,-27.7532178784,-0.846139555338,295.869403262,-309.09224391,12.2984066504,0.22579841802499998,22.982765488400002,-82.22783388399999,300.683703642,wait
7131,2011-10-25 03:00:00,3.51231368682,-26.4134177325,-11.2564360684,311.919123853,-118.905692497,1.7643135303,0.494721721829,8.692367693989999,-30.409842713899998,301.283676331,walk
7132,2011-10-25 04:00:00,0.24308187350699997,-25.2115585356,-3.96801699976,314.149725499,-442.17332773699997,-6.327325493609999,1.13033873168,57.1015010897,109.994802134,300.247770133,wait
7134,2011-10-25 06:00:00,1.5913782047999998,-11.218520314100001,-2.6937734924199996,308.973998844,-316.16824509599996,-15.1915586756,0.668091853381,53.778531689,-12.4996995128,300.344688286,wait
7136,2011-10-25 08:00:00,1.80518215661,-0.317518959484,-5.90199639194,291.70075885299997,-325.882897466,26.5036571464,-1.14115342119,9.60837336921,-84.0071002342,300.476057093,run
7137,2011-10-25 09:00:00,0.570349635942,-2.83476374568,-1.04919495008,296.496434985,-257.08527496700003,-26.7168309256,-0.27292966818500003,54.84385828560001,142.370505788,300.386839297,walk
7141,2011-10-25 13:00:00,4.18856390638,-1.79505016387,-6.1657882507099995,316.45489793900003,-275.209076964,23.9521321744,0.865151585457,57.3816257116,-74.2997783502,301.147314023,walk
7142,2011-10-25 14:00:00,4.03878013621,-17.051366936199997,-0.8050569571230001,288.599189163,-143.48420582,-7.03090767965,-0.786393055637,6.38889690623,-51.02115340100001,301.130182212,wait
7143,2011-10-25 15:00:00,1.9128382921200002,-0.7587066046250001,-4.66210733516,309.951417756,-261.175732836,-26.0054450203,0.359089047003,17.333416258499998,114.389416516,300.774712309,wait
7145,2011-10-25 17:00:00,0.9129370681799999,-16.6124025546,-6.0868173726100006,307.214567943,-142.63768750100002,-21.952610898699998,0.18296842097600002,22.2481994523,-57.0164221129,300.26321547,run
7146,2011-10-25 18:00:00,1.58437067565,-29.5896595973,-3.18672306887,314.969132683,-254.057388034,6.29824878327,-0.933480214039,37.1376630073,22.002878347,300.757310139,walk
7149,2011-10-25 21:00:00,1.6894370300400001,-9.1471585492,-10.764807044100001,310.837379185,-156.409888733,32.7831495204,-0.21626533399099998,0.41963328118199994,132.402708982,300.32888457,walk
7151,2011-10-25 23:00:00,0.033606629272400004,-3.02654819403,-1.0385048458600001,320.948688905,-464.023607706,4.82956212494,0.819066719742,1.50094709974,-59.29938821100001,299.86595430200003,wait
7153,2011-10-26 01:00:00,1.09344546149,-23.3781502342,-3.32034032929,304.88144383,-288.224541643,13.177339590999999,0.257786507199,11.7857199206,-94.58910225059999,300.149785613,run
7154,2011-10-26 02:00:00,1.0669946925799998,-13.6563472567,-7.62696823962,304.095013454,-202.142277275,46.2544125182,-0.8787449262549999,24.788536905100003,-37.6016921777,300.091316866,wait
7156,2011-10-26 04:00:00,0.6416286422559999,-25.085039848,-9.854619138839999,289.180613238,-298.987508742,11.6852363928,-0.8612397335359999,15.163267129300001,73.3672977224,300.005245335,walk
7157,2011-10-26 05:00:00,4.72406644435,-31.7323970248,-6.33919334948,280.098603168,-287.023415005,1.4965741333899998,-0.406171105148,14.622150426800001,32.7964139375,301.399596246,walk
7158,2011-10-26 06:00:00,0.8453736217899999,-27.843717202199997,-6.30173324765,299.213398025,-413.039270133,5.00216355383,0.374319105724,6.33394368786,15.497676497899999,300.04019777,walk
7159,2011-10-26 07:00:00,2.83806270848,-19.5504315909,-4.117198692890001,289.43748206,-338.875658337,-6.645770172560001,-1.30217197857,46.9547212095,205.304456728,300.912039123,walk
7161,2011-10-26 09:00:00,1.30458979481,-30.277579321599998,-9.564072232300001,305.380249936,-141.011013339,-21.090851140199998,-0.635726050723,41.0565297515,54.7629167394,300.712612375,walk
7165,2011-10-26 13:00:00,0.41253364239,-30.372191199899998,-0.564760208813,303.586899826,-410.403416965,46.872389382200005,-1.26521560892,43.587016759899996,-18.5061998561,299.966289065,run
7166,2011-10-26 14:00:00,4.4094695666,-17.2380751394,-8.949558483639999,304.57484173,-204.422714231,-20.1838431968,-1.10977789004,21.829389299200002,129.539138841,301.36289645799997,wait
7167,2011-10-26 15:00:00,1.20945602698,-5.60917415221,-1.08447598394,311.82928700400004,-331.037915626,-6.1981499825999995,-0.694239523624,24.970335195,93.0344270855,300.701323981,wait
7168,2011-10-26 16:00:00,4.794867877380001,-21.7628448941,-8.898685869369999,302.401803531,-323.66369867,24.0135515022,0.130473783072,59.720639478100004,-0.9028606025660001,301.870182135,walk
7169,2011-10-26 17:00:00,4.461820497280001,-16.104711268,-1.11498046583,350.576637985,-224.34384084099997,44.9994405716,1.4119176357799998,14.3144520474,-42.6355670493,301.415207835,wait
7170,2011-10-26 18:00:00,0.7998881430500001,-11.4715101224,-9.09639164214,305.791235396,-263.261205529,38.6236453673,0.04241022358490001,0.621187897651,-51.8251184458,300.120438642,wait
7171,2011-10-26 19:00:00,2.51852755845,-24.5323231311,-8.15457699353,329.399548547,-311.137833007,-26.3136481235,1.3722769041299998,5.56598814352,89.85242004290001,300.90003912599997,run
7172,2011-10-26 20:00:00,0.594601855106,-17.8538213552,-8.809873245539999,299.327777412,-154.90593781299998,-3.61079962644,-1.00516174702,13.5573990731,-147.613566056,300.424957165,walk
7173,2011-10-26 21:00:00,0.554190397401,-28.0929330498,-4.57539444116,332.184167801,-243.612458524,-18.0611785088,0.9820557135169999,42.3573027892,114.298352694,300.280185038,walk
7176,2011-10-27 00:00:00,4.83194090786,-0.07702968941880001,-2.7747670486500002,294.949473655,-243.29546646400001,12.7612989009,-0.553894413384,0.04069966849019999,1.08050240051,301.531050107,walk
7178,2011-10-27 02:00:00,0.462601128785,-15.0453317469,-10.842493991600001,307.474758755,-346.436351302,13.9790497579,-0.788731731251,53.6445896058,76.2437452342,300.327971489,run
7179,2011-10-27 03:00:00,1.95278678745,-19.7211567162,-7.49633305603,302.641220193,-152.97966591899998,-0.0925252574058,0.926495771442,46.206959713100005,-118.763096566,300.521250334,run
7180,2011-10-27 04:00:00,0.621086690293,-30.198051715,-9.994653307530001,307.44629916,-249.071277384,44.3360865819,1.4208813777399998,17.322006603,-227.357219629,300.537500272,wait
7182,2011-10-27 06:00:00,0.810525082135,-12.4045876932,-1.96059529143,291.417041029,-329.004661952,42.4410916522,-0.4072325197300001,7.663073562619999,-132.884209275,300.248902424,walk
7185,2011-10-27 09:00:00,2.5528327857099997,-25.334478341999997,-3.6316817975099998,314.450267004,-80.049047257,36.6017566372,-0.183270421604,35.9848901721,27.206095797600003,300.828055474,run
7186,2011-10-27 10:00:00,3.91226898574,-3.26603379005,-3.13082816325,324.313626043,-248.496782073,-10.3546609095,1.3740426585299998,4.5570977711300005,-30.9324701628,300.92583667099996,walk
7187,2011-10-27 11:00:00,2.69169429872,-28.4495633067,-5.47634486061,305.53625835400004,-381.43548737300006,-29.4915198033,0.494924421182,12.8332048951,-103.823541568,300.883188002,run
7189,2011-10-27 13:00:00,4.27420045262,-22.6090580775,-8.0135958307,308.608889694,-290.246137967,-20.7346941823,-0.226622491602,19.5713751525,-36.4633598799,301.143505322,walk
7190,2011-10-27 14:00:00,1.22550206672,-16.4830617036,-3.23322263364,333.03209719,-106.040491269,-22.0880467857,1.4106756830200002,36.1094854443,-74.89529520810001,300.19418307,run
7191,2011-10-27 15:00:00,0.6354999068,-31.579847891,-5.32503815827,281.871715269,-160.209477966,-19.1122788405,0.0901856009936,4.66805964662,71.3584070351,300.351743353,run
7192,2011-10-27 16:00:00,2.80122360518,-25.3743348731,-5.93889000738,292.971981573,-100.55321177799999,-18.2712035939,-0.421978512716,32.170211029899995,-178.68781723200001,300.855727392,run
7193,2011-10-27 17:00:00,0.641899561967,-11.1050047015,-1.5082480971899999,335.579031708,-248.57236865599998,38.2341053566,1.33509120481,21.1770864458,-24.7584009813,300.50380413799996,wait
7194,2011-10-27 18:00:00,1.65578719512,-22.9546815525,-0.453369941337,337.77533845700003,-434.9565659,-9.728562021830001,1.0060207083600001,8.99545074786,-116.133267051,300.236189969,wait
7195,2011-10-27 19:00:00,1.63219914102,-33.2118445109,-8.52114410624,303.241689426,-295.981700854,-24.625081887199997,-1.13692703414,31.163842178000003,-120.65344824200001,300.451517281,wait
7196,2011-10-27 20:00:00,4.74022252748,-8.63504274982,-7.998171636860001,312.00838184599996,-258.881651951,-36.2268210828,-0.372320524692,2.09176198743,110.738774819,301.361861903,run
7197,2011-10-27 21:00:00,1.87957146197,-15.7302990121,-11.0024051456,312.467949953,-295.574589576,6.74259817237,0.619013473337,61.442059621300004,110.754459575,300.547765299,walk
7199,2011-10-27 23:00:00,4.7367112673000005,-30.9948621341,-3.6005569020499997,309.101039812,-198.35607605200002,9.35250994794,0.43326203573100003,15.0577506156,4.581124325219999,301.642062688,run
7201,2011-10-28 01:00:00,3.35999967921,-23.6352914237,-0.528689127098,298.476290566,-276.326870016,16.3647344901,0.685000309583,36.1278824334,54.1621690224,301.083531139,walk
7203,2011-10-28 03:00:00,0.6663244765,-28.6676073657,-4.84097851747,289.809205382,-400.931207985,-65.4089907199,-1.23023293997,16.8901127235,51.767060496000006,300.356999353,walk
7204,2011-10-28 04:00:00,1.66981347787,-19.2212332405,-1.3519256643900002,305.23788411,-288.171693446,-19.6673946073,0.7937744433939999,55.5370449551,-124.585981586,300.606324737,walk
7205,2011-10-28 05:00:00,0.799100506577,-0.552759824061,-10.077385031,317.739896489,-265.312344592,-4.05065965226,-0.115344053968,53.7482854051,-161.939943829,300.1634807,wait
7206,2011-10-28 06:00:00,4.8020001111,-2.01412719628,-11.213385841,294.18390546,-379.55829425900004,-32.0290538682,-0.784121092718,35.4707799951,-55.839413208900005,301.32148643799997,run
7207,2011-10-28 07:00:00,1.00468846363,-9.25721143478,-0.592661036339,308.069954428,-196.20064239299998,1.14793656718,-0.312516044755,1.0249932076600001,-61.5962274603,300.40526919999996,walk
7208,2011-10-28 08:00:00,1.55333492562,-19.2252127909,-4.172821128530001,301.358252635,-248.24852501900003,-21.6017306707,0.669171197214,40.6596450172,-214.526170816,300.356665428,run
7209,2011-10-28 09:00:00,3.30710003338,-13.7107134926,-5.75795501721,309.347700605,-265.31292767599996,-2.62354460332,1.1821041539200001,24.7674669654,2.1086590778599996,300.907511086,run
